sample,time_s,raw_points,rate_points_pickup_excluded,score_time_s,points_per_s,first_contact_tick,pickup,first_sleeve,opposite_shoulder,second_sleeve,overall_dressing,reward,done
793,39.7083354042843,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
794,39.758335406892,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
795,39.808335409499705,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
796,39.85833541210741,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
797,39.90833541471511,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
798,39.958335417322814,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
799,40.00833541993052,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
800,40.05833542253822,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
801,40.108335425145924,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
802,40.15833542775363,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
803,40.20833543036133,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
804,40.258335432969034,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
805,40.30833543557674,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
806,40.35833543818444,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
807,40.40833544079214,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
808,40.45833544339985,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
809,40.50833544600755,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
810,40.55833544861525,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
811,40.608335451222956,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
812,40.65833545383066,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
813,40.70833545643836,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
814,40.758335459046066,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
815,40.80833546165377,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
816,40.85833546426147,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
817,40.908335466869175,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
818,40.95833546947688,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
819,41.00833547208458,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
820,41.058335474692285,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
821,41.10833547729999,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
822,41.15833547990769,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
823,41.208335482515395,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
824,41.2583354851231,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
825,41.3083354877308,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
826,41.358335490338504,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
827,41.40833549294621,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
828,41.45833549555391,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
829,41.508335498161614,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
830,41.55833550076932,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
831,41.60833550337702,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
832,41.658335505984724,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
833,41.70833550859243,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
834,41.75833551120013,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
835,41.80833551380783,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
836,41.858335516415536,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
837,41.90833551902324,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
838,41.95833552163094,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
839,42.008335524238646,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
840,42.05833552684635,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
841,42.10833552945405,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
842,42.158335532061756,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
843,42.20833553466946,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
844,42.25833553727716,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
845,42.308335539884865,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
846,42.35833554249257,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
847,42.40833554510027,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
848,42.458335547707975,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
849,42.50833555031568,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
850,42.55833555292338,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
851,42.608335555531085,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
852,42.65833555813879,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
853,42.70833556074649,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
854,42.758335563354194,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
855,42.8083355659619,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
856,42.8583355685696,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
857,42.908335571177304,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
858,42.95833557378501,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
859,43.00833557639271,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
860,43.05833557900041,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
861,43.10833558160812,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
862,43.15833558421582,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
863,43.20833558682352,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
864,43.258335589431226,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
865,43.30833559203893,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
866,43.35833559464663,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
867,43.408335597254336,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
868,43.45833559986204,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
869,43.50833560246974,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
870,43.558335605077446,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
871,43.60833560768515,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
872,43.65833561029285,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
873,43.708335612900555,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
874,43.75833561550826,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
875,43.80833561811596,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
876,43.858335620723665,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
877,43.90833562333137,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
878,43.95833562593907,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
879,44.008335628546774,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
880,44.05833563115448,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
881,44.10833563376218,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
882,44.158335636369884,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
883,44.20833563897759,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
884,44.25833564158529,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
885,44.308335644192994,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
886,44.3583356468007,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
887,44.4083356494084,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
888,44.4583356520161,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
889,44.50833565462381,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
890,44.55833565723151,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
891,44.60833565983921,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
892,44.658335662446916,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
893,44.70833566505462,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
894,44.75833566766232,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
895,44.808335670270026,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
896,44.85833567287773,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
897,44.90833567548543,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
898,44.958335678093135,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
899,45.00833568070084,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
900,45.05833568330854,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
901,45.108335685916245,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
902,45.15833568852395,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
903,45.20833569113165,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
904,45.258335693739355,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
905,45.30833569634706,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
906,45.35833569895476,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
907,45.408335701562464,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
908,45.45833570417017,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
909,45.50833570677787,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
910,45.558335709385574,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
911,45.60833571199328,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
912,45.65833571460098,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
913,45.70833571720868,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
914,45.75833571981639,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
915,45.80833572242409,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
916,45.85833572503179,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
917,45.908335727639496,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
918,45.9583357302472,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
919,46.0083357328549,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
920,46.058335735462606,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
921,46.10833573807031,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
922,46.15833574067801,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
923,46.208335743285716,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
924,46.25833574589342,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
925,46.30833574850112,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
926,46.358335751108825,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
927,46.40833575371653,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
928,46.45833575632423,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
929,46.508335758931935,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
930,46.55833576153964,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
931,46.60833576414734,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
932,46.658335766755044,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
933,46.70833576936275,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
934,46.75833577197045,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
935,46.808335774578154,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
936,46.85833577718586,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
937,46.90833577979356,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
938,46.958335782401264,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
939,47.00833578500897,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
940,47.05833578761667,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
941,47.10833579022437,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
942,47.15833579283208,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
943,47.20833579543978,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
944,47.25833579804748,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
945,47.308335800655186,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
946,47.35833580326289,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
947,47.40833580587059,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
948,47.458335808478296,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
949,47.508335811086,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
950,47.5583358136937,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
951,47.608335816301405,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
952,47.65833581890911,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
953,47.70833582151681,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
954,47.758335824124515,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
955,47.80833582673222,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
956,47.85833582933992,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
957,47.908335831947625,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
958,47.95833583455533,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
959,48.00833583716303,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
960,48.058335839770734,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
961,48.10833584237844,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
962,48.15833584498614,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
963,48.208335847593844,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
964,48.25833585020155,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
965,48.30833585280925,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
966,48.358335855416954,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
967,48.40833585802466,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
968,48.45833586063236,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
969,48.50833586324006,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
970,48.558335865847766,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
971,48.60833586845547,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
972,48.65833587106317,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
973,48.708335873670876,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
974,48.75833587627858,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
975,48.80833587888628,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
976,48.858335881493986,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
977,48.90833588410169,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
978,48.95833588670939,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
979,49.008335889317095,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
980,49.0583358919248,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
981,49.1083358945325,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
982,49.158335897140205,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
983,49.20833589974791,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
984,49.25833590235561,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
985,49.308335904963315,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
986,49.35833590757102,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
987,49.40833591017872,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
988,49.458335912786424,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
989,49.50833591539413,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
990,49.55833591800183,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
991,49.608335920609534,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
992,49.65833592321724,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
993,49.70833592582494,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
994,49.75833592843264,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
995,49.80833593104035,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
996,49.85833593364805,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
997,49.90833593625575,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
998,49.958335938863456,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
999,50.00833594147116,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1000,50.05833594407886,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1001,50.108335946686566,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1002,50.15833594929427,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1003,50.20833595190197,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1004,50.258335954509676,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1005,50.30833595711738,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1006,50.35833595972508,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1007,50.408335962332785,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1008,50.45833596494049,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1009,50.50833596754819,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1010,50.558335970155895,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1011,50.6083359727636,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1012,50.6583359753713,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1013,50.708335977979004,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1014,50.75833598058671,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1015,50.80833598319441,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1016,50.858335985802114,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1017,50.90833598840982,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1018,50.95833599101752,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1019,51.008335993625224,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1020,51.05833599623293,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1021,51.10833599884063,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1022,51.15833600144833,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1023,51.20833600405604,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1024,51.25833600666374,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1025,51.30833600927144,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1026,51.358336011879146,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1027,51.40833601448685,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1028,51.45833601709455,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1029,51.508336019702256,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1030,51.55833602230996,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1031,51.60833602491766,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1032,51.658336027525365,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1033,51.70833603013307,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1034,51.75833603274077,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1035,51.808336035348475,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1036,51.85833603795618,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1037,51.90833604056388,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1038,51.958336043171585,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1039,52.00833604577929,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1040,52.05833604838699,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1041,52.108336050994694,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1042,52.1583360536024,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1043,52.2083360562101,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1044,52.258336058817804,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1045,52.30833606142551,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1046,52.35833606403321,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1047,52.40833606664091,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1048,52.45833606924862,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1049,52.50833607185632,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1050,52.55833607446402,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1051,52.608336077071726,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1052,52.65833607967943,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
1053,52.70833608228713,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
